Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Deadlift (Barbell)",2,335.0,4,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Deadlift (Barbell)",3,335.0,4,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Deadlift (Barbell)",4,335.0,4,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Overhead Press (Barbell)",1,110.0,10,0,0,"",,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Overhead Press (Barbell)",2,110.0,10,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Overhead Press (Barbell)",3,110.0,10,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Overhead Press (Barbell)",4,95.0,6,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Pull Up",1,26.0,5,0,0,"",,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Pull Up",2,26.0,5,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Pull Up",3,26.0,5,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Pull Up",4,26.0,4,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Preacher Curl (Barbell)",1,60.0,9,0,0,"",,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Preacher Curl (Barbell)",2,60.0,6,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Preacher Curl (Barbell)",3,50.0,8,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Preacher Curl (Barbell)",4,50.0,6,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Seated Palms Up Wrist Curl (Dumbbell)",1,22.5,9,0,0,"",,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Seated Palms Up Wrist Curl (Dumbbell)",2,22.5,8,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Seated Palms Up Wrist Curl (Dumbbell)",3,22.5,6,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Seated Palms Up Wrist Curl (Dumbbell)",4,22.5,6,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Triceps Extension",1,60.0,10,0,0,"",,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Triceps Extension",2,60.0,8,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Triceps Extension",3,60.0,9,0,0,,,
2023-07-29 11:28:11,"Morning Workout",1h 53m,"Triceps Extension",4,60.0,9,0,0,,,
2023-08-03 12:43:52,"Afternoon Workout",34m,"Push Up",1,0,25,0,0,"","",
2023-08-03 12:43:52,"Afternoon Workout",34m,"Push Up",2,0,25,0,0,,,
2023-08-03 12:43:52,"Afternoon Workout",34m,"Push Up",3,0,15,0,0,,,
2023-08-03 12:43:52,"Afternoon Workout",34m,"Push Up",4,0,15,0,0,,,
2023-08-03 12:43:52,"Afternoon Workout",34m,"Pull Up",1,0,8,0,0,"",,
2023-08-03 12:43:52,"Afternoon Workout",34m,"Pull Up",2,0,8,0,0,,,
2023-08-03 12:43:52,"Afternoon Workout",34m,"Pull Up",3,26.0,7,0,0,,,
2023-08-03 12:43:52,"Afternoon Workout",34m,"Pull Up",4,26.0,6,0,0,,,
2023-08-03 12:43:52,"Afternoon Workout",34m,"Chest Dip",1,0.0,5,0,0,"",,
2023-08-03 12:43:52,"Afternoon Workout",34m,"Chest Dip",2,0.0,5,0,0,,,
2023-08-03 12:43:52,"Afternoon Workout",34m,"Chest Dip",3,0.0,5,0,0,,,
2023-08-10 19:32:54,"Evening Workout",55m,"Squat (Barbell)",1,245.00000000000003,8,0,0,"","",
2023-08-10 19:32:54,"Evening Workout",55m,"Squat (Barbell)",2,245.00000000000003,8,0,0,,,
2023-08-10 19:32:54,"Evening Workout",55m,"Squat (Barbell)",3,245.00000000000003,8,0,0,,,
2023-08-10 19:32:54,"Evening Workout",55m,"Tempo Bench Press (2:0)",1,155.0,8,0,0,"",,
2023-08-10 19:32:54,"Evening Workout",55m,"Tempo Bench Press (2:0)",2,155.0,8,0,0,,,
2023-08-10 19:32:54,"Evening Workout",55m,"Tempo Bench Press (2:0)",3,155.0,8,0,0,,,
2023-08-10 19:32:54,"Evening Workout",55m,"Hammer Curl (Dumbbell)",1,25.0,12,0,0,"",,
2023-08-10 19:32:54,"Evening Workout",55m,"Hammer Curl (Dumbbell)",2,25.0,10,0,0,,,
2023-08-10 19:32:54,"Evening Workout",55m,"Hammer Curl (Dumbbell)",3,25.0,9,0,0,,,
2023-08-10 19:32:54,"Evening Workout",55m,"Hammer Curl (Dumbbell)",4,20.0,12,0,0,,,
2023-08-10 19:32:54,"Evening Workout",55m,"Hammer Curl (Dumbbell)",5,20.0,10,0,0,,,
2023-08-10 19:32:54,"Evening Workout",55m,"Triceps Extension (Dumbbell)",1,20.0,8,0,0,"",,
2023-08-10 19:32:54,"Evening Workout",55m,"Triceps Extension (Dumbbell)",2,20.0,8,0,0,,,
2023-08-10 19:32:54,"Evening Workout",55m,"Triceps Extension (Dumbbell)",3,20.0,8,0,0,,,
2023-08-10 19:32:54,"Evening Workout",55m,"Triceps Extension (Dumbbell)",4,20.0,8,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Squat (Barbell)",1,255.0,8,0,0,"","",
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Squat (Barbell)",2,255.0,8,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Squat (Barbell)",3,255.0,8,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Squat (Barbell)",4,255.0,8,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Bench Press (Barbell)",1,175.0,10,0,0,"",,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Bench Press (Barbell)",2,175.0,10,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Bench Press (Barbell)",3,175.0,10,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Bench Press (Barbell)",4,175.0,10,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Chest Fly (Dumbbell)",1,30.0,8,0,0,"",,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Chest Fly (Dumbbell)",2,25.0,10,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Chest Fly (Dumbbell)",3,25.0,10,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Chest Fly (Dumbbell)",4,25.0,8,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Incline Curl (Dumbbell)",1,30.0,8,0,0,"",,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Incline Curl (Dumbbell)",2,25.0,12,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Incline Curl (Dumbbell)",3,25.0,10,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Incline Curl (Dumbbell)",4,25.0,9,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Triceps Extension (Dumbbell)",1,20.0,10,0,0,"",,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Triceps Extension (Dumbbell)",2,20.0,10,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Triceps Extension (Dumbbell)",3,20.0,8,0,0,,,
2023-08-14 19:14:26,"Evening Workout",1h 33m,"Triceps Extension (Dumbbell)",4,20.0,8,0,0,,,
2023-08-20 14:01:00,"Afternoon Workout",13m,"Hammer Curl (Dumbbell)",1,30.0,10,0,0,"","",
2023-08-20 14:01:00,"Afternoon Workout",13m,"Hammer Curl (Dumbbell)",2,30.0,8,0,0,,,
2023-08-20 14:01:00,"Afternoon Workout",13m,"Hammer Curl (Dumbbell)",3,25.0,10,0,0,,,
2023-08-20 14:01:00,"Afternoon Workout",13m,"Hammer Curl (Dumbbell)",4,25.0,9,0,0,,,
2023-08-24 16:30:17,"Afternoon Workout",49m,"Squat (SSB)",1,210.0,5,0,0,"","",
2023-08-24 16:30:17,"Afternoon Workout",49m,"Squat (SSB)",2,210.0,5,0,0,,,
2023-08-24 16:30:17,"Afternoon Workout",49m,"Squat (SSB)",3,210.0,5,0,0,,,
2023-08-24 16:30:17,"Afternoon Workout",49m,"Squat (SSB)",4,210.0,5,0,0,,,
2023-08-24 16:30:17,"Afternoon Workout",49m,"Squat (SSB)",5,210.0,5,0,0,,,
2023-08-24 16:30:17,"Afternoon Workout",49m,"Bench Press (Dumbbell)",1,65.0,10,0,0,"",,
2023-08-24 16:30:17,"Afternoon Workout",49m,"Bench Press (Dumbbell)",2,65.0,10,0,0,,,
2023-08-24 16:30:17,"Afternoon Workout",49m,"Bench Press (Dumbbell)",3,65.0,10,0,0,,,
2023-08-24 16:30:17,"Afternoon Workout",49m,"Bench Press (Dumbbell)",4,65.0,10,0,0,,,
2023-08-24 16:30:17,"Afternoon Workout",49m,"Arnold Press (Dumbbell)",1,35.0,6,0,0,"",,
2023-08-24 16:30:17,"Afternoon Workout",49m,"Arnold Press (Dumbbell)",2,35.0,6,0,0,,,
2023-08-24 16:30:17,"Afternoon Workout",49m,"Arnold Press (Dumbbell)",3,35.0,6,0,0,,,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Squat (Barbell)",1,275.0,6,0,0,"","",
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Squat (Barbell)",2,275.0,6,0,0,,,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Squat (Barbell)",3,275.0,6,0,0,,,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Squat (Barbell)",4,275.0,6,0,0,,,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Bench Press (Dumbbell)",1,70.0,10,0,0,"",,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Bench Press (Dumbbell)",2,70.0,10,0,0,,,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Bench Press (Dumbbell)",3,70.0,10,0,0,,,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Bench Press (Dumbbell)",4,70.0,6,0,0,,,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Incline Curl (Dumbbell)",1,30.0,10,0,0,"",,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Incline Curl (Dumbbell)",2,30.0,10,0,0,,,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Incline Curl (Dumbbell)",3,30.0,8,0,0,,,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Incline Curl (Dumbbell)",4,25.0,7,0,0,,,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Triceps Extension",1,60.0,10,0,0,"",,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Triceps Extension",2,60.0,10,0,0,,,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Triceps Extension",3,60.0,10,0,0,,,
2023-08-28 17:30:26,"Afternoon Workout",1h 17m,"Triceps Extension",4,60.0,8,0,0,,,
2023-08-30 17:55:14,"Afternoon Workout",22m,"Pull Up",1,0.0,8,0,0,"","",
2023-08-30 17:55:14,"Afternoon Workout",22m,"Pull Up",2,0.0,6,0,0,,,
2023-08-30 17:55:14,"Afternoon Workout",22m,"Pull Up",3,0.0,5,0,0,,,
2023-08-30 17:55:14,"Afternoon Workout",22m,"Hammer Curl (Dumbbell)",1,22.5,12,0,0,"",,
2023-08-30 17:55:14,"Afternoon Workout",22m,"Hammer Curl (Dumbbell)",2,22.5,10,0,0,,,
2023-08-30 17:55:14,"Afternoon Workout",22m,"Hammer Curl (Dumbbell)",3,22.5,8,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Squat (Barbell)",1,295.0,5,0,0,"","",
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Squat (Barbell)",2,295.0,5,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Squat (Barbell)",3,295.0,5,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Squat (Barbell)",4,295.0,5,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Bench Press (Barbell)",1,185.00000000000003,8,0,0,"",,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Bench Press (Barbell)",2,185.00000000000003,8,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Bench Press (Barbell)",3,185.00000000000003,8,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Bench Press (Barbell)",4,185.00000000000003,7,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Arnold Press (Dumbbell)",1,35.0,8,0,0,"",,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Arnold Press (Dumbbell)",2,35.0,10,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Arnold Press (Dumbbell)",3,35.0,10,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Incline Curl (Dumbbell)",1,30.0,10,0,0,"",,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Incline Curl (Dumbbell)",2,30.0,9,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Incline Curl (Dumbbell)",3,30.0,8,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Incline Curl (Dumbbell)",4,25.0,10,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Triceps Extension",1,60.0,10,0,0,"",,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Triceps Extension",2,60.0,11,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Triceps Extension",3,60.0,9,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Seated Palms Up Wrist Curl (Dumbbell)",1,22.5,10,0,0,"",,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Seated Palms Up Wrist Curl (Dumbbell)",2,22.5,9,0,0,,,
2023-08-31 16:17:21,"Afternoon Workout",1h 58m,"Seated Palms Up Wrist Curl (Dumbbell)",3,22.5,7,0,0,,,
2023-09-03 13:18:00,"Midday Workout",36m,"Pendlay Row (Barbell)",1,135.0,8,0,0,"","",
2023-09-03 13:18:00,"Midday Workout",36m,"Pendlay Row (Barbell)",2,135.0,8,0,0,,,
2023-09-03 13:18:00,"Midday Workout",36m,"Pendlay Row (Barbell)",3,135.0,8,0,0,,,
2023-09-03 13:18:00,"Midday Workout",36m,"Pendlay Row (Barbell)",4,135.0,8,0,0,,,
2023-09-03 13:18:00,"Midday Workout",36m,"Pendlay Row (Barbell)",5,135.0,10,0,0,,,
2023-09-03 13:18:00,"Midday Workout",36m,"Overhead Press (Barbell)",1,85.0,10,0,0,"",,
2023-09-03 13:18:00,"Midday Workout",36m,"Overhead Press (Barbell)",2,85.0,10,0,0,,,
2023-09-03 13:18:00,"Midday Workout",36m,"Overhead Press (Barbell)",3,85.0,10,0,0,,,
2023-09-03 13:18:00,"Midday Workout",36m,"Overhead Press (Barbell)",4,85.0,10,0,0,,,
2023-09-03 13:18:00,"Midday Workout",36m,"Hammer Curl (Dumbbell)",1,25.0,10,0,0,"",,
2023-09-03 13:18:00,"Midday Workout",36m,"Hammer Curl (Dumbbell)",2,25.0,10,0,0,,,
2023-09-03 13:18:00,"Midday Workout",36m,"Hammer Curl (Dumbbell)",3,25.0,8,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Squat (Barbell)",1,275.0,7,0,0,"","",
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Squat (Barbell)",2,275.0,7,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Squat (Barbell)",3,275.0,7,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Squat (Barbell)",4,275.0,7,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Bench Press (Dumbbell)",1,70.0,10,0,0,"",,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Bench Press (Dumbbell)",2,70.0,10,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Bench Press (Dumbbell)",3,70.0,10,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Bench Press (Dumbbell)",4,70.0,8,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Incline Curl (Dumbbell)",1,30.0,10,0,0,"",,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Incline Curl (Dumbbell)",2,30.0,10,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Incline Curl (Dumbbell)",3,30.0,10,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Incline Curl (Dumbbell)",4,30.0,9,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Triceps Extension",1,60.0,10,0,0,"",,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Triceps Extension",2,60.0,10,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Triceps Extension",3,60.0,10,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Triceps Extension",4,60.0,12,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Low Cable Flexion Row",1,60.0,16,0,0,"",,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Low Cable Flexion Row",2,60.0,16,0,0,,,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Face Pull (Cable)",1,18.0,18,0,0,"",,
2023-09-05 16:55:19,"23Q3 Tuesday",1h 33m,"Face Pull (Cable)",2,18.0,20,0,0,,,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Deadlift (Barbell)",1,315.0,4,0,0,"","",
2023-09-08 16:10:24,"Afternoon Workout",54m,"Deadlift (Barbell)",2,315.0,4,0,0,,,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Deadlift (Barbell)",3,315.0,4,0,0,,,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Overhead Press (Barbell)",1,85.0,5,0,0,"",,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Overhead Press (Barbell)",2,85.0,5,0,0,,,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Overhead Press (Barbell)",3,85.0,5,0,0,,,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Overhead Press (Barbell)",4,85.0,5,0,0,,,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Skullcrusher (Dumbbell)",1,20.0,10,0,0,"",,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Skullcrusher (Dumbbell)",2,22.5,8,0,0,,,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Skullcrusher (Dumbbell)",3,22.5,8,0,0,,,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Bicep Curl (Dumbbell)",1,22.5,15,0,0,"",,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Bicep Curl (Dumbbell)",2,22.5,12,0,0,,,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Bicep Curl (Dumbbell)",3,22.5,12,0,0,,,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Chest Fly (Dumbbell)",1,22.5,10,0,0,"",,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Chest Fly (Dumbbell)",2,22.5,10,0,0,,,
2023-09-08 16:10:24,"Afternoon Workout",54m,"Chest Fly (Dumbbell)",3,22.5,12,0,0,,,
2023-09-10 12:28:29,"Midday Workout",37m,"Bicep Curl (Dumbbell)",1,25.0,16,0,0,"","",
2023-09-10 12:28:29,"Midday Workout",37m,"Bicep Curl (Dumbbell)",2,25.0,13,0,0,,,
2023-09-10 12:28:29,"Midday Workout",37m,"Bicep Curl (Dumbbell)",3,25.0,13,0,0,,,
2023-09-10 12:28:29,"Midday Workout",37m,"Bicep Curl (Dumbbell)",4,25.0,7,0,0,,,
2023-09-10 12:28:29,"Midday Workout",37m,"Skullcrusher (Dumbbell)",1,25.0,8,0,0,"",,
2023-09-10 12:28:29,"Midday Workout",37m,"Skullcrusher (Dumbbell)",2,25.0,8,0,0,,,
2023-09-10 12:28:29,"Midday Workout",37m,"Skullcrusher (Dumbbell)",3,25.0,9,0,0,,,
2023-09-10 12:28:29,"Midday Workout",37m,"Skullcrusher (Dumbbell)",4,25.0,8,0,0,,,
2023-09-10 12:28:29,"Midday Workout",37m,"Lateral Raise (Dumbbell)",1,5.0,10,0,0,"",,
2023-09-10 12:28:29,"Midday Workout",37m,"Lateral Raise (Dumbbell)",2,5.0,10,0,0,,,
2023-09-10 12:28:29,"Midday Workout",37m,"Lateral Raise (Dumbbell)",3,5.0,10,0,0,,,
2023-09-10 12:28:29,"Midday Workout",37m,"Pull Up",1,0.0,8,0,0,"",,
2023-09-10 12:28:29,"Midday Workout",37m,"Pull Up",2,0.0,5,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Bench Press (Barbell)",1,185.00000000000003,8,0,0,"","",
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Bench Press (Barbell)",2,185.00000000000003,8,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Bench Press (Barbell)",3,185.00000000000003,8,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Bench Press (Barbell)",4,185.00000000000003,8,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Overhead Press (Barbell)",1,85.0,8,0,0,"",,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Overhead Press (Barbell)",2,85.0,8,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Overhead Press (Barbell)",3,85.0,8,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Overhead Press (Barbell)",4,85.0,8,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Chest Fly (Dumbbell)",1,25.0,10,0,0,"",,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Chest Fly (Dumbbell)",2,25.0,10,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Chest Fly (Dumbbell)",3,25.0,10,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Chest Fly (Dumbbell)",4,25.0,10,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Bicep Curl (Dumbbell)",1,25.0,17,0,0,"",,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Bicep Curl (Dumbbell)",2,25.0,15,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Bicep Curl (Dumbbell)",3,25.0,14,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Bicep Curl (Dumbbell)",4,25.0,12,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Triceps Extension",1,60.0,12,0,0,"",,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Triceps Extension",2,60.0,12,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Triceps Extension",3,60.0,12,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Triceps Extension",4,60.0,12,0,0,,,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Face Pull (Cable)",1,20.0,15,0,0,"",,
2023-09-12 18:45:03,"23Q3 Tuesday",1h 10m,"Face Pull (Cable)",2,20.0,10,0,0,,,
2023-09-13 14:08:50,"Afternoon Workout",36m,"Squat (Barbell)",1,265.0,8,0,0,"","",
2023-09-13 14:08:50,"Afternoon Workout",36m,"Squat (Barbell)",2,265.0,8,0,0,,,
2023-09-13 14:08:50,"Afternoon Workout",36m,"Squat (Barbell)",3,265.0,8,0,0,,,
2023-09-13 14:08:50,"Afternoon Workout",36m,"Squat (Barbell)",4,265.0,8,0,0,,,
2023-09-13 16:47:33,"Afternoon Workout",22m,"Pull Up",1,0.0,10,0,0,"","",
2023-09-13 16:47:33,"Afternoon Workout",22m,"Pull Up",2,0.0,8,0,0,,,
2023-09-13 16:47:33,"Afternoon Workout",22m,"Pull Up",3,0.0,7,0,0,,,
2023-09-13 16:47:33,"Afternoon Workout",22m,"Bicep Curl (Dumbbell)",1,30.0,13,0,0,"",,
2023-09-13 16:47:33,"Afternoon Workout",22m,"Bicep Curl (Dumbbell)",2,30.0,10,0,0,,,
2023-09-13 16:47:33,"Afternoon Workout",22m,"Bicep Curl (Dumbbell)",3,30.0,8,0,0,,,
2023-09-13 16:47:33,"Afternoon Workout",22m,"Push Up",1,0,15,0,0,"",,
2023-09-13 16:47:33,"Afternoon Workout",22m,"Push Up",2,0,8,0,0,,,
2023-09-15 16:10:58,"23Q3 Friday",2h 1m,"Deadlift (Barbell)",1,335.0,4,0,0,"","",
2023-09-15 16:10:58,"23Q3 Friday",2h 1m,"Deadlift (Barbell)",2,335.0,4,0,0,,,
2023-09-15 16:10:58,"23Q3 Friday",2h 1m,"Deadlift (Barbell)",3,335.0,4,0,0,,,
2023-09-15 16:10:58,"23Q3 Friday",2h 1m,"Overhead Press (Barbell)",1,95.0,8,0,0,"",,
2023-09-15 16:10:58,"23Q3 Friday",2h 1m,"Overhead Press (Barbell)",2,95.0,8,0,0,,,
2023-09-15 16:10:58,"23Q3 Friday",2h 1m,"Overhead Press (Barbell)",3,95.0,8,0,0,,,
2023-09-15 16:10:58,"23Q3 Friday",2h 1m,"Overhead Press (Barbell)",4,95.0,8,0,0,,,
2023-09-15 16:10:58,"23Q3 Friday",2h 1m,"Chest Fly (Dumbbell)",1,27.5,10,0,0,"",,
2023-09-15 16:10:58,"23Q3 Friday",2h 1m,"Chest Fly (Dumbbell)",2,27.5,10,0,0,,,
2023-09-15 16:10:58,"23Q3 Friday",2h 1m,"Pull Up",1,63.0,1,0,0,"",,
2023-09-17 13:07:52,"23Q3 Sunday",39m,"Bicep Curl (Dumbbell)",1,35.0,9,0,0,"","",
2023-09-17 13:07:52,"23Q3 Sunday",39m,"Bicep Curl (Dumbbell)",2,35.0,7,0,0,,,
2023-09-17 13:07:52,"23Q3 Sunday",39m,"Bicep Curl (Dumbbell)",3,25.0,12,0,0,,,
2023-09-17 13:07:52,"23Q3 Sunday",39m,"Bicep Curl (Dumbbell)",4,25.0,12,0,0,,,
2023-09-17 13:07:52,"23Q3 Sunday",39m,"Bicep Curl (Dumbbell)",5,25.0,10,0,0,,,
2023-09-17 13:07:52,"23Q3 Sunday",39m,"Skullcrusher (Dumbbell)",1,25.0,8,0,0,"",,
2023-09-17 13:07:52,"23Q3 Sunday",39m,"Skullcrusher (Dumbbell)",2,25.0,8,0,0,,,
2023-09-17 13:07:52,"23Q3 Sunday",39m,"Skullcrusher (Dumbbell)",3,25.0,8,0,0,,,
2023-09-17 13:07:52,"23Q3 Sunday",39m,"Skullcrusher (Dumbbell)",4,25.0,8,0,0,,,
2023-09-17 13:07:52,"23Q3 Sunday",39m,"Skullcrusher (Dumbbell)",5,25.0,8,0,0,,,
2023-09-17 13:07:52,"23Q3 Sunday",39m,"Lateral Raise (Dumbbell)",1,7.5,10,0,0,"",,
2023-09-17 13:07:52,"23Q3 Sunday",39m,"Lateral Raise (Dumbbell)",2,7.5,15,0,0,,,
2023-09-17 13:07:52,"23Q3 Sunday",39m,"Lateral Raise (Dumbbell)",3,7.5,13,0,0,,,
